,id,sentence,subject_entity,object_entity,label,annotator,pair,label_,label_num
1025,문재인_240,"2002년 대통령 선거운동을 할 때 새천년민주당 노무현 후보의 ""선거대책위원장을 맡아달라""는 요청을 거부했다.","{'word': '노무현', 'start_idx': 27, 'end_idx': 29, 'entity_type': 'PER'}","{'word': '2002년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation,이원재,"('노무현', '2002년')",no_relation,1
1026,대한민국2_20,"7월 22일에는 국회의 간접 선거로 이승만이 초대 대통령, 이시영이 초대 부통령으로 선출되었고, 8월 15일에는 대한민국 정부 수립이 선포되었다.","{'word': '이시영', 'start_idx': 33, 'end_idx': 35, 'entity_type': 'PER'}","{'word': '초대 부통령', 'start_idx': 38, 'end_idx': 43, 'entity_type': 'POH'}",per:title,이정아,"('이시영', '초대 부통령')",per:title,5
1027,문재인_147,문용형은 함경남도 흥남의 남평 문씨 집성촌인 솔안마을 출신으로 함흥농고 졸업 후 일제시대 흥남읍사무소에서 농업계 계장으로 근무했다.,"{'word': '문용형', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '솔안마을', 'start_idx': 25, 'end_idx': 28, 'entity_type': 'LOC'}",per:origin,이원재,"('문용형', '솔안마을')",per:origin,7
1028,이승만3_312,"1946년 12월 1일 아침 김규식을 병문안 하고, 12월 2일 남한 단독 정부 수립을 유엔에 직접 호소하기 위해 동경을 거쳐 미국으로 출발하였다.","{'word': '김규식', 'start_idx': 16, 'end_idx': 18, 'entity_type': 'PER'}","{'word': '1946년 12월 1일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation,정준녕,"('김규식', '1946년 12월 1일')",no_relation,1
1029,윤석열_20,2020년 12월 24일 오후10시 경 서울행정법원은 윤석열 검찰총장이 추미애 법무부 장관을 상대로 제기한 정직 2개월 징계에 대한 집행정지 신청을 인용 결정하였다.,"{'word': '윤석열', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '검찰총장', 'start_idx': 34, 'end_idx': 37, 'entity_type': 'POH'}",per:title,정준녕,"('윤석열', '검찰총장')",per:title,5
1030,대한민국4_17,"1923년부터는 조만식, 안재홍, 김성수 등에 의해 물산 장려 운동이 진행되어 국산 공업품을 활용하자는 운동이 일어나기도 하였다.","{'word': '조만식', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '1923년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation,정준녕,"('조만식', '1923년')",no_relation,1
1031,대한민국1_9,"이에 따라 대한민국의 국민은 자국의 국호를 ""대한민국"", ""한국"" 등으로 부르며, 자국을 호칭할 때는 흔히 ""우리나라""라고 한다. ""대한""이라는 칭호를 사용하기도 하며, 한반도 북부에 자리한 조선민주주의인민공화국과 대비해 한반도 남부에 있다 하여 ""남한""으로도 불리는데, 특히 대한민국 한반도 북부를 점거하고 있는 조선민주주의인민공화국은 한국을 남조선(南朝鮮)이라고 부른다.","{'word': '한반도 북부', 'start_idx': 95, 'end_idx': 100, 'entity_type': 'LOC'}","{'word': '조선민주주의인민공화국', 'start_idx': 107, 'end_idx': 117, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('한반도 북부', '조선민주주의인민공화국')",no_relation,1
1032,이승만3_6,2월 13일 비상국민회의로부터 최고정무위원 선임권을 위임 받은 이승만·김구는 28인의 비상국민회의 최고정무위원회를 구성하였다.,"{'word': '김구', 'start_idx': 39, 'end_idx': 40, 'entity_type': 'PER'}","{'word': '비상국민회의 최고정무위원회', 'start_idx': 48, 'end_idx': 61, 'entity_type': 'ORG'}",per:employee_of,정준녕,"('김구', '비상국민회의 최고정무위원회')",per:title,5
1033,윤석열_21,2020년 12월 24일 오후10시 경 서울행정법원은 윤석열 검찰총장이 추미애 법무부 장관을 상대로 제기한 정직 2개월 징계에 대한 집행정지 신청을 인용 결정하였다.,"{'word': '추미애', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'PER'}","{'word': '법무부 장관', 'start_idx': 44, 'end_idx': 49, 'entity_type': 'POH'}",per:title,정준녕,"('추미애', '법무부 장관')",per:title,5
1034,대한민국1_20,태백산맥의 남서쪽으로 소백산맥이 이어지며 그중에는 지리산이 유명하다.,"{'word': '태백산맥', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'LOC'}","{'word': '지리산', 'start_idx': 28, 'end_idx': 30, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('태백산맥', '지리산')",loc:subordinate,8
1035,대한민국2_5,"이후 여운형, 안재홍 등은 1944년 설립한 지하조직인 건국동맹을 모태로 조선건국준비위원회를 개최하였고, 9월 여운형, 박헌영 등에 의해 조선인민공화국 내각이 수립되었다.","{'word': '여운형', 'start_idx': 62, 'end_idx': 64, 'entity_type': 'PER'}","{'word': '조선인민공화국 내각', 'start_idx': 77, 'end_idx': 86, 'entity_type': 'ORG'}",per:employee_of,이정아,"('여운형', '조선인민공화국 내각')",org:founded_by,2
1036,대한민국2_27,"진실 화해를 위한 과거사 정리위원회 설치를 통한 과거사 정리, 세종특별자치시 추진으로 균형 발전을 꾀했다는 평가를 받았다. 하지만, 참여정부는 보수진영의 반발이라는 현실을 고려하지 않은 이상주의적 개혁과 대통령의 과격한 발언 등으로 보수층과 중도층의 반발을 불러왔고, 노무현 대통령의 형인 노건평 씨의 측근 비리 등 각종 악재로 인하여 임기 중반에 지지율이 하락하기도 하였다.","{'word': '노무현', 'start_idx': 150, 'end_idx': 152, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 154, 'end_idx': 156, 'entity_type': 'POH'}",per:title,이정아,"('노무현', '대통령')",per:title,5
1037,대한민국2_24,"이러한 일들은 권력 내부의 분열을 초래하였으며, 1979년 박정희가 중앙정보부장 김재규에게 암살되면서(10·26 사건) 박정희의 17년 장기 집권은 막을 내렸다.","{'word': '김재규', 'start_idx': 45, 'end_idx': 47, 'entity_type': 'PER'}","{'word': '중앙정보부장', 'start_idx': 38, 'end_idx': 43, 'entity_type': 'POH'}",per:title,이정아,"('김재규', '중앙정보부장')",per:title,5
1038,문재인_215,2017년 3월 10일 박근혜는 헌법재판소의 판결을 통해 최종 파면되었다.,"{'word': '박근혜', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '헌법재판소', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'ORG'}",no_relation,이원재,"('박근혜', '헌법재판소')",no_relation,1
1039,대한민국3_18,"한편 국제법 상의 관례와 통설, 대한민국의 헌법재판소는 ""조선민주주의인민공화국이 UN에 가입하였다 하여, 가맹국들 상호 간에도 당연히 그 국가성이 승인되는 것은 아니고 또 그러한 의무가 있는 것이 아니다.""라고 판시하여 대한민국은 조선민주주의인민공화국의 국가성을 원칙적으로 부정하고 있으나 대한민국 정부가 수립될 때 한반도가 분단되어 있어 국가 성립 3요소인 국민, 영토, 주권이 인정되는 지역은 '한반도 남반부와 부속도서'이었다는 점과 이후 1972년 7·4 남북 공동 성명, 1991년 남북 기본 합의서, 2000년 6·15 남북 공동선언 등에 의하여 상호 공존을 약속하고 대한민국과 조선민주주의인민공화국이 별개의 독립된 주권국가로 인정되는 일부 국제법규와 대한민국 헌법의 시각이 대치되어 문제점이 존재한다.","{'word': '6·15 남북 공동선언', 'start_idx': 291, 'end_idx': 302, 'entity_type': 'EVT'}","{'word': '2000년', 'start_idx': 285, 'end_idx': 289, 'entity_type': 'DAT'}",event/artifact:date,김별희,"('6·15 남북 공동선언', '2000년')",event/artifact:date,9
1040,이승만3_222,"이때 미소공위 참가를 주장한 단체와 대표는 한국민주당 장덕수, 大韓勞總 전진한, 靑年總同盟 유진산, 全靑 이성수(李成株), 全女總盟 황애덕(黃愛德), 獨促婦人會 박승호(朴承浩), 天道敎輔國黨 이진해(李鎭海), 己未獨立 류홍, 儒道會 이재억(李載億), 黃海會 함석훈(咸錫勳)이었다.","{'word': '장덕수', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '이재억', 'start_idx': 130, 'end_idx': 132, 'entity_type': 'PER'}",no_relation,정준녕,"('장덕수', '이재억')",no_relation,1
1041,문재인_146,문재인은 1952년 1월 24일 경상남도 거제군 거제면 명진리 694-1번지에서 아버지 문용형(文龍炯)과 어머니 진주 강씨 강한옥 사이에서 2남 3녀 중 장남으로 태어났다.,"{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '경상남도 거제군 거제면 명진리 694-1번지', 'start_idx': 18, 'end_idx': 41, 'entity_type': 'LOC'}",per:origin,이원재,"('문재인', '경상남도 거제군 거제면 명진리 694-1번지')",per:origin,7
1042,이승만3_115,1948년 7월 24일 이승만은 대한민국 제1대 대통령에 취임하였다.,"{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '대한민국 제1대 대통령', 'start_idx': 18, 'end_idx': 29, 'entity_type': 'POH'}",per:title,정준녕,"('이승만', '대한민국 제1대 대통령')",per:title,5
1043,문재인_143,김종인은 2020년 발간된 그의 회고록 '영원한 권력은 없다'에서 더불어민주당 비상대책위원회 대표를 맡았던 2016년 총선 당시 문재인을 직접 만나 본 경험을 회고해 '인간적인 배신감마저 느꼈다.,"{'word': '김종인', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '더불어민주당 비상대책위원회 대표', 'start_idx': 37, 'end_idx': 53, 'entity_type': 'POH'}",per:title,이원재,"('김종인', '더불어민주당 비상대책위원회 대표')",per:title,5
1044,이승만3_215,"이때 미소공위 참가를 주장한 단체와 대표는 한국민주당 장덕수, 大韓勞總 전진한, 靑年總同盟 유진산, 全靑 이성수(李成株), 全女總盟 황애덕(黃愛德), 獨促婦人會 박승호(朴承浩), 天道敎輔國黨 이진해(李鎭海), 己未獨立 류홍, 儒道會 이재억(李載億), 黃海會 함석훈(咸錫勳)이었다.","{'word': '장덕수', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '전진한', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'PER'}",no_relation,정준녕,"('장덕수', '전진한')",no_relation,1
1045,문재인_133,"1월 29일, 홍남기 경제부총리 겸 기획재정부 장관은 국가균형발전을 위해 총사업비 24조 1000억원 규모의 23개 사업에 대해 예비타당성조사를 면제한다고 발표하였다.","{'word': '홍남기', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'PER'}","{'word': '경제부총리 겸 기획재정부 장관', 'start_idx': 12, 'end_idx': 27, 'entity_type': 'POH'}",per:title,이원재,"('홍남기', '경제부총리 겸 기획재정부 장관')",per:title,5
1046,문재인_17,"문재인은 참여정부 초대 대통령비서실 민정수석을 지냈으나, 녹내장과 고혈압 등 건강 악화로 1년 만에 청와대를 떠났다.","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '참여정부', 'start_idx': 5, 'end_idx': 8, 'entity_type': 'ORG'}",per:employee_of,이원재,"('문재인', '참여정부')",per:employee_of,3
1047,대한민국3_26,그러나 이러한 관계는 1905년 을사조약 뒤부터 뒤틀어졌는데 당시 미국 제26대 대통령 시어도어 루스벨트의 딸인 엘리스 루스벨트가 미국을 대표하여 대한제국에 방문했을 때 고종의 환대에도 없는 사람 취급하였고 고종의 아내였던 명성황후 무덤 앞의 말 조각상에서 앉아 사진을 찍는 무례함을 범했기 때문이다.,"{'word': '명성황후', 'start_idx': 125, 'end_idx': 128, 'entity_type': 'PER'}","{'word': '엘리스 루스벨트', 'start_idx': 63, 'end_idx': 70, 'entity_type': 'PER'}",no_relation,김별희,"('명성황후', '엘리스 루스벨트')",no_relation,1
1048,박근혜1_11,참고로 당시 남동생 박지만과 박근령은 새정치국민회의 후보로 출마한 김대중을 지지하였다.,"{'word': '김대중', 'start_idx': 37, 'end_idx': 39, 'entity_type': 'PER'}","{'word': '새정치국민회', 'start_idx': 21, 'end_idx': 26, 'entity_type': 'ORG'}",per:employee_of,이정아,"('김대중', '새정치국민회')",per:employee_of,3
1049,문재인_223,"본관은 남평(南平). 노무현과 법무법인 부산에서 변호사로 활동했고, 참여정부의 청와대 민정수석과 대통령비서실장을 거쳐 제19대 국회의원과 더불어민주당 대표를 역임했다.","{'word': '노무현', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '민정수석', 'start_idx': 48, 'end_idx': 51, 'entity_type': 'POH'}",no_relation,이원재,"('노무현', '민정수석')",per:title,5
1050,이승만3_252,"1948년 7월 27일 이승만의 국무총리 지명을 앞두고 국회의 3대 파벌인 독촉국민회, 한민당, 한독당계 무소속 의원들은 각각 신익희, 김성수, 조소앙을 지지하고 있었다.","{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '김성수', 'start_idx': 76, 'end_idx': 78, 'entity_type': 'PER'}",no_relation,정준녕,"('이승만', '김성수')",no_relation,1
1051,문재인_188,"이후 2012년 12월 19일 선거에서 탈락 후보 사상 최다이자, 역대 대한민국 대통령 선거의 후보들 중 두 번째로 많은 14,692,632표(48.0%)를 득표했지만 새누리당의 박근혜 후보에게 약 100만 표 차이로 패배하였다.","{'word': '대한민국 대통령 선거', 'start_idx': 40, 'end_idx': 50, 'entity_type': 'EVT'}","{'word': '2012년 12월 19일', 'start_idx': 3, 'end_idx': 15, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('대한민국 대통령 선거', '2012년 12월 19일')",event/artifact:date,9
1052,박근혜1_17,"박근혜는 제5~9대 대통령 박정희의 차녀이자 육영수의 장녀로 태어났고, 박정희가 대통령에 취임한 1963년 이래로 청와대에서 자랐다.","{'word': '박정희', 'start_idx': 15, 'end_idx': 17, 'entity_type': 'PER'}","{'word': '제5~9대 대통령', 'start_idx': 5, 'end_idx': 13, 'entity_type': 'POH'}",per:title,이정아,"('박정희', '제5~9대 대통령')",per:title,5
1053,박근혜2_8,"같은 당 은수미 의원도, 최저임금이 얼마인지도 모르는 박근혜 후보의 방문에 우려를 금할 수 없다","{'word': '박근혜', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '은수미', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}",per:colleagues,김별희,"('박근혜', '은수미')",per:colleagues,4
1054,이승만3_149,"1946년 1월 14일 이승만은 정례기자단회견에서 신탁통치 찬성으로 급선회한 공산주의자들을 친일파와 다름없는 매국노라고 단정하고 결별을 선언하였다.""...파괴자와 건설자가 어떻게 합동되며 애국자와 매국자가 어떻게 한 길을 갈 수 있을까. (중략) 이후에 우리가 국권을 회복한 후에는 이 분자들에게도 친일분자와 같은 대우아래 우리 민족의 재판마당에서 우리가 이 사람들에게 물을 말이 있을 것이다.""1946년 1월 16일 미소공동위원회(미소공위) 예비회담이 개최되자 각 정당과 사회단체는 서둘러 반탁진영과 찬탁진영을 구축하기 시작했다.","{'word': '미소공동위원회(미소공위) 예비회담', 'start_idx': 234, 'end_idx': 251, 'entity_type': 'POH'}","{'word': '1946년 1월 16일', 'start_idx': 221, 'end_idx': 232, 'entity_type': 'DAT'}",event/artifact:date,정준녕,"('미소공동위원회(미소공위) 예비회담', '1946년 1월 16일')",event/artifact:date,9
1055,문재인_243,"9월 25일(뉴욕 현지시각), 문재인 대통령은 미국 뉴욕에서 아베 신조 일본 총리를 만나 ""위안부 피해 할머니와 국민의 반대로 화해·치유재단이 정상적 기능을 못하고 고사할 수밖에 없는 상황""이라면서 화해·치유재단을 해산하겠다는 뜻을 통보했다.","{'word': '문재인 대통령', 'start_idx': 17, 'end_idx': 23, 'entity_type': 'PER'}","{'word': '9월 25일', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'DAT'}",no_relation,이원재,"('문재인 대통령', '9월 25일')",no_relation,1
1056,이승만3_166,1948년 5월 10일 이승만은 제헌 국회의원 선거에서 동대문구 갑에 단독으로 입후보하여 무투표 당선되었다.,"{'word': '제헌 국회의원 선거', 'start_idx': 18, 'end_idx': 27, 'entity_type': 'EVT'}","{'word': '1948년 5월 10일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",event/artifact:date,정준녕,"('제헌 국회의원 선거', '1948년 5월 10일')",event/artifact:date,9
1057,이승만3_91,"그리고 3월 3일 국민의회는 이승만을 임시정부 주석, 김구를 부주석으로 추대하였다.","{'word': '김구', 'start_idx': 30, 'end_idx': 31, 'entity_type': 'PER'}","{'word': '부주석', 'start_idx': 34, 'end_idx': 36, 'entity_type': 'POH'}",per:title,정준녕,"('김구', '부주석')",per:title,5
1058,이승만3_65,"이승만이 임정법통론을 일시보류한데다가 4월 29일 임시정부 주석 취임까지 거부하자 급기야 5월 2일 경교장에서 이승만, 김구, 조소앙, 조완구, 이청천, 김창숙 등 국민의회 국무위원들과 독촉국민회 지방대표 여러 명이 모여 회담을 하였는데, 이승만의 '임정봉대가 필요할 시기가 올 때까지 보류하자'는 의견과 임시정부 일부요인의 '임정봉대가 필요하다'는 이견을 좁히지 못하였다.","{'word': '김창숙', 'start_idx': 86, 'end_idx': 88, 'entity_type': 'PER'}","{'word': '이승만', 'start_idx': 62, 'end_idx': 64, 'entity_type': 'PER'}",per:colleagues,정준녕,"('김창숙', '이승만')",per:colleagues,4
1059,대한민국1_27,"산맥으로 가로막힌 지방은 고개를 넘어 왕래했는데 영서 지방과 영동 지방을 연결하는 태백산맥의 대관령·한계령·진부령·미시령, 중서부와 영남 지방을 연결하는 소백산맥의 죽령·이화령·추풍령·육십령 등이 산맥을 넘는 주요한 교통로로 사용된다.","{'word': '소백산맥', 'start_idx': 86, 'end_idx': 89, 'entity_type': 'LOC'}","{'word': '죽령', 'start_idx': 92, 'end_idx': 93, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('소백산맥', '죽령')",per:origin,7
1060,문재인_184,"그후 2011년 8월 신동아 여론 조사에서 '당신이 원하는 국회의원' 부문에서 지지율 1위를 차지했고, 2012년 4월 11일 대한민국 제19대 총선에서 부산 사상구에 출마하여 국회의원에 당선되었다.","{'word': '대한민국 제19대 총선', 'start_idx': 71, 'end_idx': 82, 'entity_type': 'EVT'}","{'word': '2012년 4월 11일', 'start_idx': 58, 'end_idx': 69, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('대한민국 제19대 총선', '2012년 4월 11일')",event/artifact:date,9
1061,문재인_162,"남양주 왕숙(1134만㎡), 하남 교산(649만㎡), 인천 계양 계양테크노밸리(335㎡), 과천 과천(155만㎡) 4곳이 3기 신도시 개발 대상이다.","{'word': '하남', 'start_idx': 16, 'end_idx': 17, 'entity_type': 'LOC'}","{'word': '교산', 'start_idx': 19, 'end_idx': 20, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('하남', '교산')",loc:subordinate,8
1062,이승만3_273,"1948년 8월 2일 국회는 총 투표수 197표 중 찬성 110표, 반대 84표, 무효 3표로 이범석 국무총리 임명 승인안을 통과시켰다.","{'word': '이범석', 'start_idx': 53, 'end_idx': 55, 'entity_type': 'PER'}","{'word': '국무총리', 'start_idx': 57, 'end_idx': 60, 'entity_type': 'POH'}",no_relation,정준녕,"('이범석', '국무총리')",per:title,5
1063,이승만3_340,그러나 1949년 6월 26일 김구의 피살로 인해 화해의 결실을 맺진 못하였다.,"{'word': '김구', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'PER'}","{'word': '1949년 6월 26일', 'start_idx': 4, 'end_idx': 15, 'entity_type': 'DAT'}",no_relation,정준녕,"('김구', '1949년 6월 26일')",no_relation,1
1064,문재인_63,"유력 대권후보로 떠오른 안철수와 단일화를 추진하였지만, 단일화 과정을 둘러싼 문제로 11월 23일 안철수가 대선 후보직을 사퇴하였다.","{'word': '안철수', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '대권후보', 'start_idx': 3, 'end_idx': 6, 'entity_type': 'POH'}",per:title,이원재,"('안철수', '대권후보')",per:title,5
1065,대통령_5,"그리고 20세기가 되면, 1911년 ~ 1912년 신해혁명을 시작으로 공화제 국가가 증가하기 시작했는데, 이들은 바이마르 공화국과 같은 대통령제 국가에서 소비에트 연방 등 일당제 국가까지 다양했다.","{'word': '1911년 ~ 1912년', 'start_idx': 14, 'end_idx': 26, 'entity_type': 'EVT'}","{'word': '신해혁명', 'start_idx': 28, 'end_idx': 31, 'entity_type': 'DAT'}",event/artifact:date,임성근,"('1911년 ~ 1912년', '신해혁명')",event/artifact:date,9
1066,한반도_52,"그러나 후에 공민왕은 지속적인 반원(反元) 운동을 실시하였고, 원나라의 지배력이 약해진 틈을 타 원나라의 간섭에서 벗어날 수 있었다.","{'word': '원나라', 'start_idx': 35, 'end_idx': 37, 'entity_type': 'ORG'}","{'word': '공민왕', 'start_idx': 7, 'end_idx': 9, 'entity_type': 'PER'}",no_relation,김별희,"('원나라', '공민왕')",no_relation,1
1067,대한민국5_37,"인천은 약 298만 명, 대전 155만 명, 광주 148만명 울산 117만 명 등이다.","{'word': '광주', 'start_idx': 25, 'end_idx': 26, 'entity_type': 'LOC'}","{'word': '울산', 'start_idx': 34, 'end_idx': 35, 'entity_type': 'LOC'}",no_relation,임성근,"('광주', '울산')",no_relation,1
1068,이승만3_279,1945년 9월 7일 이승만은 여운형이 주도한 조선인민공화국의 주석에 추대되었다.,"{'word': '이승만', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '1945년 9월 7일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '1945년 9월 7일')",no_relation,1
1069,박근혜2_33,전태일의 남동생 전태삼도 박근혜는 22명의 쌍용차 사망 노동자들의 분향소부터 방문하였어야 한다면서 새누리당사 앞에서 20일 넘게 대책을 요구하는 쌍용차 해고 노조원들의 요구엔 묵묵부답이면서 전태일 재단을 방문하는 것은 앞뒤가 맞지 않는다고 비판하였다.,"{'word': '전태삼', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '박근혜', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}",no_relation,김별희,"('전태삼', '박근혜')",no_relation,1
1070,문재인_76,"동아일보 기자를 거쳐 네이버 미디어서비스 실장(미디어 담당 이사), 한국인터넷기업협회 운영위원장 등을 역임한 윤영찬 네이버 부사장을 소셜네트워크서비스(SNS) 담당본부장으로 영입했고, 주요 여성계 인사인 남인순 의원을 여성본부장으로 영입했다.","{'word': '남인순', 'start_idx': 114, 'end_idx': 116, 'entity_type': 'PER'}","{'word': '여성본부장', 'start_idx': 122, 'end_idx': 126, 'entity_type': 'POH'}",per:title,이원재,"('남인순', '여성본부장')",per:title,5
1071,대한민국2_0,"1942년에는 좌파 계열인 조선민족혁명당의 김규식, 김원봉 세력과 김성숙, 유림 등의 무정부주의자들이 임시정부에 합류하여 민족통일전선 형성의 기틀이 마련되었다.","{'word': '김규식', 'start_idx': 24, 'end_idx': 26, 'entity_type': 'PER'}","{'word': '조선민족혁명당', 'start_idx': 15, 'end_idx': 21, 'entity_type': 'ORG'}",per:employee_of,이정아,"('김규식', '조선민족혁명당')",per:employee_of,3
1072,문재인_229,"노무현 전 대통령의 서거 이후 장례 절차와 관련한 일을 맡았으며, 이후 노무현재단 이사장을 역임했다.","{'word': '노무현', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '노무현재단 이사장', 'start_idx': 40, 'end_idx': 48, 'entity_type': 'POH'}",no_relation,이원재,"('노무현', '노무현재단 이사장')",per:title,5
1073,이승만3_188,"윤보선의 사회로 시작되어 오세창의 개회사, 이인의 봉영문 낭독, 권동진의 만세삼창이 이어진 뒤 봉영문은 권동진, 김성수, 이인을 통해 김구에게 전달되었다.","{'word': '윤보선', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '권동진', 'start_idx': 36, 'end_idx': 38, 'entity_type': 'PER'}",no_relation,정준녕,"('윤보선', '권동진')",no_relation,1
1074,문재인_181,그는 1996년 8월 발생한 페스카마호 사건에서 조선족 선원들의 변호를 맡았다.,"{'word': '페스카마호 사건', 'start_idx': 16, 'end_idx': 23, 'entity_type': 'EVT'}","{'word': '1996년 8월', 'start_idx': 3, 'end_idx': 10, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('페스카마호 사건', '1996년 8월')",event/artifact:date,9
1075,이승만3_332,집회금지조치로 인하여 한국민족대표단 선정이 보류된 상황에서 12월 21일 이승만의 민대가 일방적으로 한국민족대표단을 결정 발표하자 김구의 국민의회측이 반발하였다. 하지만 12월 26일 이승만과 김구가 이에 대해 원만히 합의하였다는 보도가 나왔다.,"{'word': '김구', 'start_idx': 108, 'end_idx': 109, 'entity_type': 'PER'}","{'word': '12월 26일', 'start_idx': 95, 'end_idx': 101, 'entity_type': 'DAT'}",no_relation,정준녕,"('김구', '12월 26일')",no_relation,1
1076,이승만3_290,이에 1946년 4월 이승만과 김구는 밀사 김욱을 조만식에게 파견하였다.,"{'word': '이승만', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '1946년 4월', 'start_idx': 3, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '1946년 4월')",no_relation,1
1077,대한민국1_49,"대표적인 강은 위쪽부터 반시계 방향으로 한강, 금강, 영산강, 섬진강, 낙동강 등이다.","{'word': '한강', 'start_idx': 22, 'end_idx': 23, 'entity_type': 'LOC'}","{'word': '금강', 'start_idx': 26, 'end_idx': 27, 'entity_type': 'LOC'}",no_relation,이원재,"('한강', '금강')",no_relation,1
1078,대한민국4_3,"한편, 보수 기독교단체에서 ""동성애가 합법화되면 동성애자를 욕해도 처벌받는다거나 동성애자 부부에 대해 주례를 거부한 이유로 처벌받을 수 있다""라고 주장하며 제17대 국회에서부터 대한민국 차별금지법 제정에 대한 반대를 예배나 각종 집회를 통해 선동하였고 또, 자유한국당 안상수 의원은 2019년 11월 ""국가인권위원회법에서 정한 차별금지 대상에서 성적 취향을 제외하자""는 개정안을 발의하며 논란을 낳았다.","{'word': '안상수', 'start_idx': 150, 'end_idx': 152, 'entity_type': 'PER'}","{'word': '의원', 'start_idx': 154, 'end_idx': 155, 'entity_type': 'POH'}",per:title,정준녕,"('안상수', '의원')",per:title,5
1079,윤석열_27,2022년 2월 15일에 공개한 윤석열 대통령 후보의 10대 공약은 다음과 같다.,"{'word': '윤석열', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'PER'}","{'word': '대통령 후보', 'start_idx': 22, 'end_idx': 27, 'entity_type': 'POH'}",per:title,정준녕,"('윤석열', '대통령 후보')",per:title,5
1080,문재인_149,2012년 제19대 총선에서 부산 사상구에 출마하여 당선되었다.,"{'word': '부산', 'start_idx': 16, 'end_idx': 17, 'entity_type': 'LOC'}","{'word': '사상구', 'start_idx': 19, 'end_idx': 21, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('부산', '사상구')",loc:subordinate,8
1081,이승만3_325,"1947년 11월 24일 김구는 남한 단독 총선거는 ""국토를 양분하는 비극""이라고 발표했다가, 11월 30일 오전 10시 김구는 이승만을 방문한 뒤 1시간 정도 요담한 결과 ""독립정부수립 견해에 완전 의견일치를 보았다""고 하였다.","{'word': '이승만', 'start_idx': 72, 'end_idx': 74, 'entity_type': 'PER'}","{'word': '11월 30일', 'start_idx': 53, 'end_idx': 59, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '11월 30일')",no_relation,1
